#index, Paramètre P, Amplitude
42550,187,35
42551,173,99
42552,176,42
42553,186,75
42554,186,79
42555,185,29
42556,159,64
42557,169,45
42558,165,111
42559,198,25
42560,191,9
42561,170,47
42562,160,37
42563,192,37
42564,172,38
42565,181,37
42566,59,9
42567,153,133
42568,173,47
42569,154,80
42570,163,102
42571,23,8
42572,156,47
42573,186,21
42574,130,31
42575,168,35
42576,192,27
42577,169,37
42578,153,58
42579,181,56
42580,161,43
42581,149,12
42582,176,90
42583,155,143
42584,156,63
42585,155,22
42586,187,27
42587,160,95
42588,189,20
42589,192,71
42590,185,65
42591,162,44
42592,180,28
42593,181,20
42594,182,95
42595,130,11
42596,163,13
42597,168,51
42598,182,33
42599,175,28
42600,189,55
42601,178,19
42602,144,24
42603,166,66
42604,162,16
42605,174,30
42606,170,195
42607,157,10
42608,168,83
42609,171,30
42610,190,70
42611,171,107
42612,167,23
42613,158,105
42614,164,59
42615,187,12
42616,189,33
42617,154,125
42618,159,11
42619,191,31
42620,183,48
42621,159,102
42622,179,34
42623,145,15
42624,143,38
42625,196,37
42626,173,49
42627,191,85
42628,164,27
42629,158,51
42630,183,69
42631,156,75
42632,215,17
42633,190,51
42634,187,113
42635,163,110
42636,183,33
42637,156,41
42638,141,19
42639,189,24
42640,176,34
42641,162,46
42642,153,102
42643,49,8
42644,188,82
42645,181,30
42646,168,111
42647,160,111
42648,162,38
42649,242,8
42650,161,111
42651,165,100
42652,186,80
42653,191,39
42654,197,17
42655,169,115
42656,191,58
42657,184,73
42658,185,73
42659,160,101
42660,159,32
42661,166,87
42662,158,25
42663,170,54
42664,199,14
42665,175,27
42666,151,86
42667,164,108
42668,171,32
42669,178,37
42670,196,80
42671,191,19
42672,147,14
42673,213,33
42674,175,29
42675,166,17
42676,151,81
42677,184,25
42678,148,75
42679,74,8
42680,177,49
42681,158,55
42682,189,75
42683,172,109
42684,183,45
42685,159,64
42686,176,72
42687,188,72
42688,162,57
42689,195,16
42690,158,29
42691,167,14
42692,181,22
42693,181,22
42694,185,22
42695,161,13
42696,186,85
42697,85,9
42698,60,8
42699,160,105
42700,159,96
42701,156,128
42702,169,107
42703,156,46
42704,183,22
42705,160,59
42706,160,70
42707,159,99
42708,161,104
42709,165,75
42710,194,71
42711,45,8
42712,162,72
42713,174,26
42714,153,102
42715,167,98
42716,155,99
42717,152,51
42718,188,60
42719,189,48
42720,185,31
42721,161,74
42722,165,105
42723,175,45
42724,201,30
42725,188,10
42726,168,76
42727,188,23
42728,197,50
42729,190,51
42730,159,98
42731,194,77
42732,191,52
42733,195,59
42734,158,38
42735,167,101
42736,189,26
42737,149,217
42738,168,45
42739,185,34
42740,195,18
42741,192,30
42742,161,17
42743,145,21
42744,153,90
42745,183,72
42746,160,68
42747,187,71
42748,177,27
42749,197,18
42750,142,22
42751,169,113
42752,175,7
42753,145,13
42754,175,19
42755,141,42
42756,195,74
42757,160,44
42758,168,29
42759,158,112
42760,162,104
42761,157,99
42762,185,32
42763,181,18
42764,165,74
42765,171,105
42766,189,18
42767,166,15
42768,140,45
42769,141,16
42770,188,69
42771,175,14
42772,154,24
42773,181,75
42774,157,66
42775,166,77
42776,195,9
42777,156,45
42778,159,103
42779,185,28
42780,201,9
42781,201,35
42782,171,68
42783,200,13
42784,172,25
42785,132,33
42786,167,43
42787,195,19
42788,156,27
42789,151,98
42790,169,118
42791,161,55
42792,168,99
42793,155,64
42794,162,111
42795,140,11
42796,183,26
42797,174,39
42798,195,33
42799,166,28
42800,189,16
42801,192,58
42802,178,123
42803,188,48
42804,163,122
42805,171,56
42806,152,57
42807,156,77
42808,169,57
42809,170,107
42810,188,42
42811,152,86
42812,180,37
42813,187,46
42814,187,45
42815,164,26
42816,156,84
42817,217,10
42818,157,73
42819,163,65
42820,188,80
42821,181,13
42822,183,36
42823,196,77
42824,164,120
42825,185,32
42826,185,39
42827,165,40
42828,163,72
42829,195,82
42830,186,30
42831,177,96
42832,153,13
42833,163,108
42834,167,19
42835,143,84
42836,184,21
42837,197,38
42838,164,136
42839,157,116
42840,181,31
42841,189,94
42842,187,23
42843,201,12
42844,163,25
42845,182,9
42846,166,12
42847,191,19
42848,165,39
42849,130,10
42850,177,78
42851,165,47
42852,177,90
42853,200,9
42854,192,71
42855,202,26
42856,164,49
42857,163,64
42858,156,67
42859,174,46
42860,179,31
42861,184,32
42862,161,102
42863,190,46
42864,183,79
42865,188,71
42866,56,11
42867,139,9
42868,167,115
42869,147,128
42870,158,136
42871,152,13
42872,158,80
42873,165,40
42874,158,38
42875,171,33
42876,151,25
42877,197,45
42878,153,108
42879,54,9
42880,159,106
42881,155,115
42882,168,99
42883,160,36
42884,171,41
42885,180,42
42886,155,116
42887,158,42
42888,157,31
42889,173,81
42890,162,54
42891,188,75
42892,154,65
42893,158,42
42894,167,154
42895,177,14
42896,197,27
42897,147,12
42898,190,21
42899,190,26
42900,161,113
42901,161,36
42902,154,32
42903,151,59
42904,196,72
42905,158,77
42906,192,65
42907,160,51
42908,166,30
42909,190,40
42910,159,107
42911,143,34
42912,169,12
42913,186,45
42914,155,61
42915,193,47
42916,158,42
42917,164,20
42918,167,102
42919,153,61
42920,143,15
42921,162,12
42922,164,51
42923,177,33
42924,145,37
42925,66,11
42926,166,106
42927,178,42
42928,172,110
42929,167,32
42930,185,25
42931,150,15
42932,197,68
42933,170,110
42934,183,57
42935,168,26
42936,159,97
42937,175,13
42938,153,35
42939,51,7
42940,186,12
42941,156,13
42942,189,73
42943,199,33
42944,157,22
42945,195,28
42946,156,23
42947,151,47
42948,156,87
42949,167,35
42950,151,49
42951,164,111
42952,188,42
42953,155,49
42954,187,67
42955,172,19
42956,171,32
42957,199,35
42958,190,26
42959,164,38
42960,37,9
42961,179,21
42962,195,130
42963,153,93
42964,151,14
42965,184,17
42966,172,26
42967,155,127
42968,206,25
42969,193,34
42970,191,40
42971,166,39
42972,162,124
42973,175,21
42974,183,70
42975,187,12
42976,162,21
42977,174,101
42978,190,75
42979,186,36
42980,193,40
42981,167,139
42982,152,49
42983,24,8
42984,178,12
42985,171,10
42986,190,87
42987,169,14
42988,69,8
42989,185,38
42990,193,81
42991,149,14
42992,188,13
42993,183,80
42994,162,106
42995,171,114
42996,158,65
42997,170,74
42998,204,23
42999,193,82
43000,167,39
43001,166,114
43002,68,9
43003,144,13
43004,180,32
43005,167,97
43006,167,108
43007,185,20
43008,158,9
43009,183,40
43010,186,82
43011,153,69
43012,190,75
43013,172,14
43014,165,62
43015,202,28
43016,174,12
43017,156,24
43018,197,76
43019,179,45
43020,147,27
43021,199,20
43022,164,22
43023,152,34
43024,159,25
43025,160,52
43026,158,58
43027,161,57
43028,196,24
43029,171,97
43030,187,56
43031,188,44
43032,189,26
43033,189,18
43034,156,63
43035,149,46
43036,187,12
43037,153,125
43038,163,115
43039,164,40
43040,171,99
43041,164,69
43042,168,13
43043,188,38
43044,192,126
43045,169,110
43046,162,74
43047,156,101
43048,166,79
43049,189,36
43050,198,71
43051,162,101
43052,158,107
43053,186,30
43054,184,28
43055,196,79
43056,162,55
43057,165,100
43058,186,46
43059,184,36
43060,194,164
43061,146,13
43062,191,53
43063,164,53
43064,165,73
43065,191,37
43066,155,46
43067,160,114
43068,197,15
43069,197,22
43070,197,10
43071,45,8
43072,79,9
43073,190,33
43074,166,20
43075,172,57
43076,160,29
43077,147,10
43078,167,44
43079,60,7
43080,162,75
43081,192,63
43082,154,23
43083,188,21
43084,161,105
43085,160,113
43086,188,38
43087,151,110
43088,160,111
43089,180,10
43090,161,100
43091,136,18
43092,159,10
43093,146,19
43094,169,101
43095,173,27
43096,183,68
43097,184,66
43098,167,46
43099,177,34
43100,178,48
43101,184,44
43102,154,15
43103,164,80
43104,193,52
43105,185,52
43106,169,11
43107,152,47
43108,180,18
43109,162,56
43110,184,77
43111,159,48
43112,192,41
43113,155,34
43114,142,11
43115,163,44
43116,160,110
43117,195,10
43118,172,52
43119,157,97
43120,157,13
43121,130,8
43122,181,24
43123,160,76
43124,163,15
43125,163,31
43126,56,9
43127,158,119
43128,202,12
43129,176,64
43130,200,48
43131,167,105
43132,190,16
43133,182,17
43134,155,54
43135,150,35
43136,189,73
43137,166,107
43138,158,117
43139,165,34
43140,163,113
43141,167,180
43142,134,8
43143,171,66
43144,175,32
43145,197,25
43146,191,24
43147,159,50
43148,192,28
43149,198,49
43150,165,72
43151,162,51
43152,202,16
43153,188,24
43154,171,146
43155,157,62
43156,161,68
43157,145,27
43158,159,121
43159,167,29
43160,195,38
43161,187,16
43162,161,59
43163,186,93
43164,113,10
43165,159,35
43166,197,77
43167,152,7
43168,148,61
43169,152,79
43170,182,52
43171,176,10
43172,167,119
43173,147,9
43174,186,75
43175,149,12
43176,200,22
43177,194,103
43178,184,19
43179,133,34
43180,163,37
43181,169,10
43182,167,99
43183,179,22
43184,178,65
43185,159,40
43186,152,61
43187,168,108
43188,151,12
43189,184,50
43190,179,27
43191,199,65
43192,157,30
43193,188,83
43194,168,117
43195,164,101
43196,115,10
43197,162,59
43198,154,61
43199,144,59
43200,183,77
43201,172,82
43202,179,11
43203,184,18
43204,202,24
43205,194,85
43206,198,58
43207,182,74
43208,142,15
43209,168,64
43210,159,111
43211,189,72
43212,172,104
43213,173,74
43214,200,27
43215,69,8
43216,150,76
43217,143,41
43218,153,70
43219,193,58
43220,184,53
43221,137,18
43222,161,37
43223,203,30
43224,174,64
43225,164,44
43226,164,43
43227,188,66
43228,186,40
43229,155,77
43230,164,45
43231,191,81
43232,198,37
43233,142,24
43234,157,78
43235,166,90
43236,196,14
43237,22,8
43238,164,112
43239,145,87
43240,166,107
43241,151,85
43242,201,53
43243,169,12
43244,189,74
43245,198,8
43246,153,17
43247,163,57
43248,30,8
43249,196,76
43250,171,107
43251,189,57
43252,191,80
43253,166,45
43254,170,33
43255,189,77
43256,168,110
43257,187,32
43258,128,10
43259,196,57
43260,98,9
43261,177,37
43262,154,98
43263,192,35
43264,179,44
43265,125,9
43266,206,24
43267,198,13
43268,168,104
43269,160,62
43270,175,39
43271,167,103
43272,162,109
43273,187,41
43274,161,97
43275,170,112
43276,144,47
43277,173,109
43278,155,46
43279,192,26
43280,175,81
43281,171,52
43282,197,72
43283,94,8
43284,191,42
43285,160,119
43286,170,77
43287,169,83
43288,167,101
43289,153,51
43290,153,42
43291,160,111
43292,189,10
43293,162,39
43294,172,21
43295,163,110
43296,168,39
43297,162,94
43298,185,141
43299,193,33
43300,163,101
43301,193,27
43302,162,122
43303,173,22
43304,167,49
43305,165,59
43306,154,17
43307,152,44
43308,195,18
43309,162,97
43310,173,109
43311,195,18
43312,191,77
43313,162,45
43314,80,10
43315,185,53
43316,170,121
43317,190,9
43318,150,62
43319,186,31
43320,187,79
43321,155,121
43322,204,27
43323,155,30
43324,189,34
43325,196,71
43326,39,8
43327,196,20
43328,181,73
43329,188,26
43330,192,65
43331,150,37
43332,165,13
43333,160,122
43334,166,110
43335,201,74
43336,165,108
43337,155,17
43338,83,9
43339,164,63
43340,163,35
43341,193,38
43342,148,46
43343,194,35
43344,153,14
43345,197,89
43346,153,33
43347,160,63
43348,158,203
43349,168,115
43350,198,73
43351,194,83
43352,198,9
43353,191,25
43354,111,11
43355,190,83
43356,150,16
43357,191,42
43358,193,10
43359,169,103
43360,104,13
43361,185,13
43362,153,81
43363,161,68
43364,176,28
43365,191,21
43366,191,27
43367,158,110
43368,197,34
43369,184,88
43370,178,182
43371,165,79
43372,165,76
43373,175,31
43374,96,9
43375,195,9
43376,169,30
43377,186,74
43378,191,76
43379,169,101
43380,195,79
43381,173,25
43382,168,95
43383,166,10
43384,190,33
43385,176,38
43386,163,30
43387,171,33
43388,194,22
43389,159,109
43390,167,53
43391,194,39
43392,176,35
43393,140,22
43394,193,76
43395,172,42
43396,191,17
43397,158,39
43398,162,114
43399,181,87
43400,152,42
43401,186,73
43402,158,46
43403,167,47
43404,148,49
43405,193,65
43406,171,117
43407,169,23
43408,159,167
43409,198,44
43410,185,77
43411,183,72
43412,75,8
43413,193,41
43414,67,8
43415,198,20
43416,129,14
43417,184,24
43418,154,39
43419,162,24
43420,155,75
43421,191,31
43422,70,7
43423,194,11
43424,166,108
43425,199,13
43426,179,12
43427,153,51
43428,199,74
43429,158,64
43430,108,9
43431,154,81
43432,200,22
43433,175,90
43434,166,37
43435,179,102
43436,173,50
43437,147,14
43438,168,114
43439,202,69
43440,166,30
43441,153,51
43442,166,103
43443,165,9
43444,171,102
43445,175,11
43446,161,121
43447,139,13
43448,167,97
43449,191,22
43450,162,39
43451,166,116
43452,158,42
43453,166,119
43454,163,121
43455,167,64
43456,162,21
43457,149,116
43458,56,8
43459,81,12
43460,189,18
43461,158,53
43462,127,7
43463,186,70
43464,188,46
43465,190,30
43466,182,11
43467,168,25
43468,167,122
43469,159,24
43470,127,10
43471,148,25
43472,180,17
43473,167,137
43474,167,105
43475,182,45
43476,159,24
43477,192,24
43478,162,94
43479,136,8
43480,147,42
43481,165,45
43482,172,11
43483,159,60
43484,186,18
43485,201,40
43486,137,37
43487,188,48
43488,194,37
43489,166,121
43490,155,25
43491,153,28
43492,153,57
43493,158,20
43494,187,76
43495,209,39
43496,165,36
43497,166,120
43498,185,86
43499,167,96
43500,171,26
43501,193,12
43502,200,9
43503,185,42
43504,167,57
43505,163,75
43506,164,63
43507,193,20
43508,173,100
43509,155,31
43510,179,41
43511,154,30
43512,170,32
43513,167,80
43514,197,86
43515,176,11
43516,177,29
43517,189,84
43518,162,102
43519,152,50
43520,163,98
43521,181,70
43522,164,106
43523,192,70
43524,153,70
43525,148,38
43526,162,114
43527,161,40
43528,160,161
43529,169,76
43530,153,26
43531,160,62
43532,172,48
43533,163,90
43534,157,36
43535,142,46
43536,165,93
43537,178,23
43538,164,87
43539,177,28
43540,189,60
43541,155,28
43542,168,50
43543,157,44
43544,192,31
43545,193,42
43546,186,25
43547,172,36
43548,189,23
43549,170,8
43550,156,59
43551,183,18
43552,191,45
43553,153,106
43554,157,95
43555,190,17
43556,163,23
43557,148,40
43558,160,43
43559,176,127
43560,156,60
43561,163,30
43562,183,45
43563,71,11
43564,193,37
43565,185,11
43566,158,77
43567,176,31
43568,196,25
43569,153,35
43570,200,44
43571,187,28
43572,164,12
43573,182,85
43574,167,112
43575,171,9
43576,166,87
43577,186,74
43578,168,66
43579,165,113
43580,156,100
43581,162,24
43582,162,117
43583,193,66
43584,200,43
43585,184,32
43586,185,19
43587,188,15
43588,157,37
43589,177,13
43590,161,54
43591,154,15
43592,190,39
43593,171,42
43594,198,32
43595,159,60
43596,167,62
43597,160,48
43598,170,103
43599,81,8
43600,169,84
43601,137,15
43602,156,129
43603,157,68
43604,198,37
43605,146,14
43606,156,40
43607,155,128
43608,160,30
43609,135,9
43610,195,29
43611,170,25
43612,177,24
43613,164,109
43614,160,40
43615,163,111
43616,173,81
43617,163,113
43618,144,12
43619,202,12
43620,178,28
43621,199,13
43622,202,26
43623,158,108
43624,155,25
43625,163,44
43626,149,13
43627,196,14
43628,206,18
43629,189,43
43630,170,23
43631,193,47
43632,142,53
43633,183,16
43634,156,32
43635,167,112
43636,139,9
43637,152,122
43638,191,45
43639,152,45
43640,166,98
43641,208,20
43642,163,111
43643,151,33
43644,183,89
43645,194,75
43646,170,66
43647,198,44
43648,173,28
43649,162,50
43650,164,55
43651,192,30
43652,137,7
43653,149,19
43654,178,74
43655,175,133
43656,152,88
43657,162,101
43658,164,114
43659,162,37
43660,173,14
43661,194,89
43662,168,121
43663,163,19
43664,174,98
43665,183,21
43666,182,37
43667,150,14
43668,166,23
43669,159,26
43670,162,103
43671,24,7
43672,166,61
43673,190,27
43674,192,32
43675,162,151
43676,171,39
43677,155,40
43678,180,9
43679,151,13
43680,148,40
43681,189,67
43682,157,33
43683,192,10
43684,190,81
43685,159,82
43686,181,8
43687,184,81
43688,167,22
43689,192,73
43690,161,101
43691,183,12
43692,185,21
43693,152,52
43694,192,77
43695,187,73
43696,158,48
43697,186,26
43698,195,34
43699,145,16
43700,202,75
43701,148,40
43702,157,118
43703,167,107
43704,142,22
43705,181,87
43706,187,83
43707,191,58
43708,187,69
43709,148,13
43710,165,17
43711,165,131
43712,168,60
43713,193,65
43714,181,12
43715,160,41
43716,160,75
43717,167,21
43718,155,63
43719,194,44
43720,194,27
43721,188,12
43722,164,116
43723,160,30
43724,189,79
43725,182,50
43726,147,25
43727,159,24
43728,182,41
43729,198,73
43730,192,74
43731,109,8
43732,161,104
43733,162,59
43734,194,11
43735,156,53
43736,137,12
43737,147,47
43738,160,133
43739,145,26
43740,236,10
43741,193,85
43742,182,30
43743,181,51
43744,163,98
43745,179,31
43746,161,47
43747,171,30
43748,193,18
43749,165,29
43750,198,20
43751,139,25
43752,158,103
43753,162,98
43754,182,37
43755,44,8
43756,58,7
43757,199,38
43758,196,11
43759,180,31
43760,162,110
43761,157,95
43762,162,43
43763,159,41
43764,183,16
43765,191,79
43766,171,38
43767,185,71
43768,184,9
43769,161,41
43770,138,30
43771,176,16
43772,147,11
43773,174,26
43774,193,16
43775,52,8
43776,170,27
43777,86,10
43778,182,25
43779,173,90
43780,180,9
43781,175,24
43782,23,8
43783,151,22
43784,175,62
43785,160,45
43786,159,104
43787,155,25
43788,196,38
43789,186,85
43790,167,37
43791,184,78
43792,162,134
43793,197,73
43794,178,43
43795,162,63
43796,88,8
43797,158,26
43798,179,69
43799,160,53
43800,170,39
43801,193,68
43802,188,86
43803,116,19
43804,188,42
43805,184,46
43806,141,12
43807,168,174
43808,158,31
43809,187,18
43810,189,30
43811,206,21
43812,203,13
43813,160,117
43814,198,56
43815,162,20
43816,168,104
43817,47,9
43818,195,70
43819,161,120
43820,164,98
43821,178,32
43822,131,15
43823,154,16
43824,166,101
43825,166,41
43826,182,13
43827,191,83
43828,155,56
43829,193,39
43830,168,55
43831,188,71
43832,166,100
43833,146,16
43834,157,38
43835,157,105
43836,160,118
43837,157,111
43838,173,28
43839,190,69
43840,186,35
43841,172,87
43842,181,39
43843,164,46
43844,144,219
43845,143,12
43846,167,108
43847,160,64
43848,191,48
43849,145,23
43850,157,114
43851,181,16
43852,144,8
43853,183,82
43854,187,49
43855,176,32
43856,189,47
43857,170,16
43858,184,80
43859,157,104
43860,133,15
43861,181,31
43862,182,41
43863,137,18
43864,190,17
43865,154,16
43866,163,97
43867,183,10
43868,185,87
43869,182,59
43870,173,110
43871,155,22
43872,175,9
43873,150,46
43874,178,42
43875,182,15
43876,185,25
43877,157,102
43878,197,68
43879,162,31
43880,194,28
43881,193,77
43882,160,207
43883,174,18
43884,166,104
43885,64,7
43886,188,73
43887,162,111
43888,188,24
43889,161,86
43890,190,54
43891,167,23
43892,165,42
43893,187,79
43894,194,20
43895,200,19
43896,198,60
43897,161,115
43898,179,69
43899,97,10
43900,40,8
43901,163,46
43902,151,26
43903,158,36
43904,163,169
43905,195,24
43906,73,10
43907,164,105
43908,191,97
43909,155,52
43910,196,25
43911,166,94
43912,190,85
43913,37,10
43914,167,99
43915,166,86
43916,182,34
43917,176,38
43918,161,40
43919,159,47
43920,190,22
43921,39,8
43922,186,40
43923,170,35
43924,193,13
43925,188,28
43926,193,63
43927,204,15
43928,180,77
43929,161,122
43930,183,8
43931,190,70
43932,167,14
43933,160,73
43934,181,89
43935,162,33
43936,172,56
43937,168,99
43938,174,103
43939,167,61
43940,164,46
43941,191,98
43942,193,52
43943,166,21
43944,159,25
43945,167,82
43946,184,22
43947,194,68
43948,199,73
43949,203,14
43950,39,7
43951,143,9
43952,181,62
43953,165,21
43954,162,16
43955,66,14
43956,173,14
43957,197,41
43958,191,33
43959,176,16
43960,169,170
43961,187,34
43962,161,100
43963,162,37
43964,160,73
43965,158,84
43966,195,46
43967,148,9
43968,183,89
43969,145,17
43970,163,104
43971,177,24
43972,194,78
43973,186,58
43974,172,35
43975,175,22
43976,193,44
43977,169,43
43978,183,102
43979,186,37
43980,187,19
43981,201,56
43982,192,22
43983,190,28
43984,160,39
43985,188,36
43986,169,49
43987,179,32
43988,162,97
43989,181,56
43990,148,67
43991,195,34
43992,186,49
43993,187,169
43994,170,43
43995,161,76
43996,150,52
43997,169,10
43998,164,66
43999,171,14
44000,164,99
